OBJECTID,Eradication ID,Common Name,Scientific Name,Type (Animal),Year of Introduction,Data Quality,Eradication Start Date,Eradication End Date,Status (Eradication),Type (Eradication),Primary Eradication Method,Secondary Eradication Method,Tertiary Eradication Method,Primary Baiting Method,Secondary Baiting Method,Primary Toxicant,Secondary Toxicant,Contact Name,Contact Organization,Organization_Website,Island Code,Island Name,Region,Country,Archipelago,Latitude,Longitude,Area (sq km),Human Population
15,22,Black Rat,Rattus rattus,Rodent,1978,Poor,1986,1988,Failed,Whole Island,Toxicant,Burrow Fumigation,NA,Unknown,NA,Brodifacoum,Chlorophacinone,null,null,null,364591,Teuaua (Ua-Uka),Pacific Ocean - South East,French Polynesia,Marquesas,-8.954210196,-139.5931222,0.052543486,None
16,23,Polynesian Rat,Rattus exulans,Rodent,null,Good,1986,1988,Failed,Whole Island,Toxicant,NA,NA,Unknown,NA,Brodifacoum,Chlorophacinone,null,null,null,364591,Teuaua (Ua-Uka),Pacific Ocean - South East,French Polynesia,Marquesas,-8.954210196,-139.5931222,0.052543486,None
239,301,Polynesian Rat,Rattus exulans,Rodent,null,Good,2009,2009,Failed,Whole Island,Toxicant,NA,NA,Hand Broadcast,NA,Brodifacoum,NA,Cranwell; Steve,Birdlife Pacific,null,364591,Teuaua (Ua-Uka),Pacific Ocean - South East,French Polynesia,Marquesas,-8.954210196,-139.5931222,0.052543486,None
1771,2934,Polynesian Rat,Rattus exulans,Rodent,null,Good,2017,2017,Successful,Whole Island,Toxicant,Toxicant,NA,Hand Broadcast,NA,Brodifacoum,NA,Griffiths; Richard,Island Conservation,null,364591,Teuaua (Ua-Uka),Pacific Ocean - South East,French Polynesia,Marquesas,-8.954210196,-139.5931222,0.052543486,None
1268,2008,Polynesian Rat,Rattus exulans,Rodent,null,Satisfactory,2019,null,Planned,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Unknown,NA,null,null,null,364900,Hatu Iti (Motu Iti),Pacific Ocean - South East,French Polynesia,Marquesas,-8.676328902,-140.6181303,0.135797628,None
2008,3021,Polynesian Rat,Rattus exulans,Rodent,null,Satisfactory,2019,null,Planned,Whole Island,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Cranwell; Steve,Birdlife Pacific,null,358230,Hatuta'a (Hatuuta),Pacific Ocean - South East,French Polynesia,Marquesas,-7.91708564,-140.5711251,6.778302967,None
813,1048,Black Rat,Rattus rattus,Rodent,1904,Good,1997,1997,Successful,Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,NA,Kloiber; Ulli,Chumbe Island Coral Park (CHICOP),www.chumbeisland.com,14433,Chumbe,Indian Ocean - West,Tanzania United Republic of,Zanzibar Islands,-6.278396501,39.1775159,0.176406131,Unknown
1875,2900,Black Rat,Rattus rattus,Rodent,1786,Good,2014,2014,Successful,Whole Island,Toxicant,NA,NA,Hand Broadcast,Bait Station,Brodifacoum,NA,Pitman Helen,Director Chagos Conservation Trust,null,22735,Vache Marine,Indian Ocean - West,British Indian Ocean Territory,Chagos Archipelago,-6.234797712,71.29491808,0.198277699,None
1059,1687,Black Rat,Rattus rattus,Rodent,null,Satisfactory,2006,2006,Failed,Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,NA,null,null,null,22736,Eagle,Indian Ocean - West,British Indian Ocean Territory,Chagos Archipelago,-6.187955223,71.32853826,2.504312643,None
1353,2190,Brown / Norway Rat,Rattus norvegicus,Rodent,null,Satisfactory,2003,2003,Successful,Whole Island,Toxicant,NA,NA,Unknown,NA,Brodifacoum,NA,Climo; G.,Island Owner,null,19654,D'Arros,Indian Ocean - West,Seychelles,Amirantes Islands,-5.415900014,53.29853999,1.637765005,11 - 100
1693,2610,House Mouse,Mus musculus,Rodent,null,Satisfactory,2003,2003,Failed,Whole Island,Toxicant,NA,NA,Unknown,NA,Brodifacoum,NA,null,null,null,19654,D'Arros,Indian Ocean - West,Seychelles,Amirantes Islands,-5.415900014,53.29853999,1.637765005,11 - 100
1926,2927,Black Rat,Rattus rattus,Rodent,null,Good,2014,2014,Successful,Whole Island,Toxicant,NA,NA,Hand Broadcast,Bait Station,Brodifacoum,NA,Carr Pete,Chagos Conservation Trust,http://chagos-trust.org/,22751,Ile du Sel,Indian Ocean - West,British Indian Ocean Territory,Chagos Archipelago (Salomon Islands),-5.354667024,72.22720644,0.01729034,None
1934,2928,Black Rat,Rattus rattus,Rodent,null,Good,2014,2014,Successful,Whole Island,Toxicant,NA,NA,Hand Broadcast,Bait Station,Brodifacoum,NA,Carr Pete,Chagos Conservation Trust,http://chagos-trust.org/,22725,Jacobin,Indian Ocean - West,British Indian Ocean Territory,Chagos Archipelago (Salomon Islands),-5.349780059,72.24593583,0.022298239,None
1457,2336,Black Rat,Rattus rattus,Rodent,null,Good,2005,2006,Successful,Whole Island,Toxicant,NA,NA,Hand Broadcast,NA,Brodifacoum,NA,Rocamora; Gérard,Island Conservation Society,http://www.islandconservationseychelles.com/,110000705,Ile aux Rats,Indian Ocean - West,Seychelles,Seychelles,-4.668975736,55.53519976,0.008817824,None
1107,1747,Black Rat,Rattus rattus,Rodent,null,Good,2005,2006,Successful,Whole Island,Toxicant,Trapping,NA,Bait Station,NA,Brodifacoum,NA,Rocamora; Gérard,Island Conservation Society,http://www.islandconservationseychelles.com/,464134,Anonyme,Indian Ocean - West,Seychelles,Seychelles,-4.6636749,55.52452998,0.105913368,Unknown
1339,2169,Black Rat,Rattus rattus,Rodent,null,Good,2003,2003,Successful (Reinvaded),Whole Island,Toxicant,Trapping,NA,Bait Station,NA,Brodifacoum,NA,Rocamora; Gérard,Island Conservation Society,http://www.islandconservationseychelles.com/,464134,Anonyme,Indian Ocean - West,Seychelles,Seychelles,-4.6636749,55.52452998,0.105913368,Unknown
1075,1705,Brown / Norway Rat,Rattus norvegicus,Rodent,null,Good,2007,2007,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Rocamora; Gérard,Island Conservation Society,http://www.islandconservationseychelles.com/,19672,Conception,Indian Ocean - West,Seychelles,Seychelles,-4.66363302,55.36636899,0.58919345,None
10,14,Brown / Norway Rat,Rattus norvegicus,Rodent,null,Good,1995,1996,Failed,Whole Island,Toxicant,Trapping,NA,Bait Station,Hand Broadcast,Difenacoum,Brodifacoum,null,null,null,19647,Fregate,Indian Ocean - West,Seychelles,Seychelles,-4.585436726,55.9415527,2.00108525,101 - 1000
346,449,House Mouse,Mus musculus,Rodent,null,Good,2000,2000,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Merton; Don,Seychelles Ministry of Environment,null,19647,Fregate,Indian Ocean - West,Seychelles,Seychelles,-4.585436726,55.9415527,2.00108525,101 - 1000
347,450,Brown / Norway Rat,Rattus norvegicus,Rodent,null,Good,2000,2000,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Merton; Don,Seychelles Ministry of Environment,null,19647,Fregate,Indian Ocean - West,Seychelles,Seychelles,-4.585436726,55.9415527,2.00108525,101 - 1000
2125,3149,Polynesian Rat,Rattus exulans,Rodent,null,Good,2009,2009,Trial or Research only,Whole Island,Trapping,NA,NA,NA,NA,NA,NA,Pierce; Ray,Eco Oceania Pty Ltd,http://raypierce.marinenz.org.nz/,357153,Orona,Pacific Ocean - South East,Kiribati,Phoenix Islands,-4.521594582,-172.2023242,4.627850352,None
344,447,Black Rat,Rattus rattus,Rodent,null,Good,2003,2003,Successful (Reinvaded),Whole Island,Toxicant,NA,NA,Aerial Broadcast,Hand Broadcast,Brodifacoum,NA,Climo; G.,Island Owner,null,19651,North,Indian Ocean - West,Seychelles,Seychelles,-4.39222232,55.24490282,1.950852103,101 - 1000
1062,1690,Black Rat,Rattus rattus,Rodent,null,Good,2005,2005,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Rocamora; Gérard,Island Conservation Society,http://www.islandconservationseychelles.com/,19651,North,Indian Ocean - West,Seychelles,Seychelles,-4.39222232,55.24490282,1.950852103,101 - 1000
1347,2184,Black Rat,Rattus rattus,Rodent,null,Good,2010,2010,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Rocamora; Gérard,Island Conservation Society,http://www.islandconservationseychelles.com/,19660,Grande Soeur,Indian Ocean - West,Seychelles,Seychelles,-4.288905026,55.86934716,0.730482923,Unknown
1348,2185,Black Rat,Rattus rattus,Rodent,null,Good,2010,2010,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Rocamora; Gérard,Island Conservation Society,http://www.islandconservationseychelles.com/,19676,Petite Soeur,Indian Ocean - West,Seychelles,Seychelles,-4.287741713,55.85548118,0.34309808,None
120,141,Black Rat,Rattus rattus,Rodent,null,Good,2000,2000,Successful (Reinvaded),Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Merton; D.,NZ Dept. of Conservation,pestoff.co.nz,19644,Curieuse,Indian Ocean - West,Seychelles,Seychelles,-4.282829418,55.72550979,2.907248395,1-Oct
1230,1960,House Mouse,Mus musculus,Rodent,null,Good,2000,2000,Failed,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,null,null,null,19644,Curieuse,Indian Ocean - West,Seychelles,Seychelles,-4.282829418,55.72550979,2.907248395,1-Oct
2003,3016,Black Rat,Rattus rattus,Rodent,null,Good,2017,null,Trial or Research only,Whole Island,Toxicant,Trapping,NA,Hand Broadcast,Bait Station,Brodifacoum,Unknown,Russell; J.,NZ Dept. of Conservation,null,453967,Ilha do Meio,Atlantic Ocean - South,Brazil,Fernando de Noronha,-3.819965483,-32.39241301,0.169067143,None
121,142,Black Rat,Rattus rattus,Rodent,null,Good,2000,2000,Successful (Reinvaded),Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Merton; D.,NZ Dept. of Conservation,pestoff.co.nz,19656,Denis,Indian Ocean - West,Seychelles,Seychelles,-3.805198508,55.6669783,1.276332878,101 - 1000
345,448,Black Rat,Rattus rattus,Rodent,null,Good,2002,2002,Successful,Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,NA,Climo; G.,Island Owner,null,19656,Denis,Indian Ocean - West,Seychelles,Seychelles,-3.805198508,55.6669783,1.276332878,101 - 1000
1231,1961,House Mouse,Mus musculus,Rodent,null,Satisfactory,null,2000,Failed,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Climo; G.,Island Owner,null,19656,Denis,Indian Ocean - West,Seychelles,Seychelles,-3.805198508,55.6669783,1.276332878,101 - 1000
1468,2349,House Mouse,Mus musculus,Rodent,null,Good,2002,2002,Successful,Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,NA,Climo; G.,Island Owner,null,19656,Denis,Indian Ocean - West,Seychelles,Seychelles,-3.805198508,55.6669783,1.276332878,101 - 1000
296,383,Black Rat,Rattus rattus,Rodent,1970,Good,1996,1997,Successful,Whole Island,Toxicant,NA,NA,Bait Station,Hand Broadcast,Brodifacoum,NA,Merton; D.,NZ Dept. of Conservation,pestoff.co.nz,19662,Bird,Indian Ocean - West,Seychelles,Seychelles,-3.719388162,55.20568274,0.990884741,11 - 100
1290,2074,House Mouse,Mus musculus,Rodent,null,Good,1996,1996,Failed,Whole Island,Toxicant,NA,NA,Bait Station,Hand Broadcast,Brodifacoum,NA,Merton; D.,NZ Dept. of Conservation,pestoff.co.nz,19662,Bird,Indian Ocean - West,Seychelles,Seychelles,-3.719388162,55.20568274,0.990884741,11 - 100
63,77,Asian House Rat,Rattus tanezumi,Rodent,2000,Good,2008,2008,Successful,Whole Island,Toxicant,NA,NA,Hand Broadcast,Bait Station,Brodifacoum,NA,Thorson; Mike,NZ Dept. of Conservation,null,357148,McKean,Pacific Ocean - South East,Kiribati,Phoenix Islands,-3.595269526,-174.1226022,0.564452738,None
1256,1995,Polynesian Rat,Rattus exulans,Rodent,null,Good,2011,2011,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,Hand Broadcast,Brodifacoum,NA,null,null,null,352270,Birnie,Pacific Ocean - South East,Kiribati,Phoenix Islands,-3.584535484,-171.5168628,0.505801155,None
1243,1980,Polynesian Rat,Rattus exulans,Rodent,null,Good,2011,2011,Failed,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,null,null,null,352271,Enderbury,Pacific Ocean - South East,Kiribati,Phoenix Islands,-3.127287662,-171.0849796,6.104082699,None
964,3147,Polynesian Rat,Rattus exulans,Rodent,null,Good,null,null,Planned,Whole Island,Toxicant,Unknown,Unknown,Unknown,Unknown,Brodifacoum,Unknown,Pierce; Ray,Eco Oceania Pty Ltd,http://raypierce.marinenz.org.nz/,352272,Channel,Pacific Ocean - South East,Kiribati,Phoenix Islands (Kanton),-2.811425671,-171.7120867,0.052924671,None
2116,3134,House Mouse,Mus musculus,Rodent,null,Good,null,null,Planned,Whole Island,Toxicant,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Island Conservation,Island Conservation,www.islandconservation.org,356491,Floreana,Pacific Ocean - North East,Ecuador,Galapagos Islands,-1.293963978,-90.43505189,172.3342803,101 - 1000
2117,3135,Black Rat,Rattus rattus,Rodent,null,Good,null,null,Planned,Whole Island,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Island Conservation,Island Conservation,www.islandconservation.org,356491,Floreana,Pacific Ocean - North East,Ecuador,Galapagos Islands,-1.293963978,-90.43505189,172.3342803,101 - 1000
9,13,Black Rat,Rattus rattus,Rodent,1600,Satisfactory,null,2002,Failed,Whole Island,Toxicant,Trapping,NA,Bait Station,NA,Brodifacoum,NA,null,null,null,356542,Lobos,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.856468883,-89.56619659,0.073323227,None
645,835,Black Rat,Rattus rattus,Rodent,1983,Satisfactory,1989,1989,Successful,Whole Island,Toxicant,Trapping,NA,Hand Broadcast,NA,1080,NA,null,null,null,356483,Pitt,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.703678387,-89.24724045,0.008418364,None
240,302,Black Rat,Rattus rattus,Rodent,1600,Satisfactory,1988,1989,Failed,Whole Island,Toxicant,NA,NA,Bait Station,Hand Broadcast,Coumatetralyl,Brodifacoum,null,null,null,356524,Pinzón,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.610869147,-90.66589399,17.82866978,None
1369,2213,Black Rat,Rattus rattus,Rodent,null,Good,2012,2012,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Island Conservation,Island Conservation,www.islandconservation.org,356524,Pinzón,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.610869147,-90.66589399,17.82866978,None
8,12,Black Rat,Rattus rattus,Rodent,null,Satisfactory,2004,2004,Successful (Reinvaded),Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,Coumatetralyl,Carrion; Victor,Galapagos National Park Service,null,362253,Marielas Sur,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.599271767,-91.09055959,0.012435199,None
1520,2417,Black Rat,Rattus rattus,Rodent,1600,Satisfactory,1988,1999,Successful (Reinvaded),Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,NA,null,null,null,362253,Marielas Sur,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.599271767,-91.09055959,0.012435199,None
2108,3121,Black Rat,Rattus rattus,Rodent,null,Satisfactory,2013,2014,Successful,Whole Island,Toxicant,NA,NA,Hand Broadcast,NA,Brodifacoum,NA,Carrion; Victor,Galapagos National Park Service,null,362253,Marielas Sur,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.599271767,-91.09055959,0.012435199,None
1521,2418,Black Rat,Rattus rattus,Rodent,1600,Good,1988,1999,Successful (Reinvaded),Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,NA,Carrion; Victor,Galapagos National Park Service,null,362273,Marielas Norte,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.595941497,-91.09092703,0.004864921,None
2107,3120,Black Rat,Rattus rattus,Rodent,null,Good,2004,2004,Successful,Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,NA,Carrion; Victor,Galapagos National Park Service,null,362273,Marielas Norte,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.595941497,-91.09092703,0.004864921,None
806,2807,Black Rat,Rattus rattus,Rodent,null,Good,2004,2004,Successful,Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,NA,Carrion; Victor,Galapagos National Park Service,null,362274,Marielas Este,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.594654923,-91.09036355,0.001473745,None
2106,3119,Black Rat,Rattus rattus,Rodent,null,Good,1998,1999,Successful (Reinvaded),Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,NA,Carrion; Victor,Galapagos National Park Service,null,362274,Marielas Este,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.594654923,-91.09036355,0.001473745,None
1370,2214,House Mouse,Mus musculus,Rodent,null,Good,2012,2012,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Island Conservation,Island Conservation,www.islandconservation.org,362268,Plaza Sur,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.583451758,-90.16354332,0.132735595,None
1237,1971,House Mouse,Mus musculus,Rodent,null,Satisfactory,2011,2011,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Island Conservation,Island Conservation,www.islandconservation.org,362269,Plaza Norte,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.580049412,-90.16125524,0.087056555,None
989,1258,Black Rat,Rattus rattus,Rodent,1600,Poor,null,1980,Failed,Whole Island,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,null,null,null,463610,Venecia,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.518408857,-90.4757509,0.158747201,None
1289,2062,House Mouse,Mus musculus,Rodent,null,Satisfactory,null,1980,Failed,Whole Island,Toxicant,NA,NA,Unknown,NA,Brodifacoum,Coumatetralyl,null,null,null,463610,Venecia,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.518408857,-90.4757509,0.158747201,None
1112,1755,Black Rat,Rattus rattus,Rodent,null,Satisfactory,2011,2011,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Island Conservation,Island Conservation,www.islandconservation.org,362219,Roca Beagle Sur,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.418442415,-90.62935922,0.076102735,None
1119,1775,Black Rat,Rattus rattus,Rodent,null,Satisfactory,2011,2011,Unknown pre-status,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Island Conservation,Island Conservation,www.islandconservation.org,110000300,Beagle Oeste,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.416618713,-90.63152006,0.033769274,None
1326,2142,Black Rat,Rattus rattus,Rodent,null,Satisfactory,2011,2011,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Island Conservation,Island Conservation,www.islandconservation.org,362220,Roca Beagle Norte,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.414218724,-90.62782087,0.011115423,None
1145,1837,Brown / Norway Rat,Rattus norvegicus,Rodent,null,Good,2011,2011,Successful,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Island Conservation,Island Conservation,www.islandconservation.org,356526,Rábida,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.413861509,-90.70867487,4.979813862,None
986,1254,Black Rat,Rattus rattus,Rodent,1600,Satisfactory,null,2007,Successful,Whole Island,Toxicant,NA,NA,Bait Station,NA,Brodifacoum,1080,null,null,null,356540,Mosquera,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.404960503,-90.27772006,0.060148643,None
1522,2419,Black Rat,Rattus rattus,Rodent,1600,Satisfactory,null,1980,Failed,Whole Island,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,null,null,null,356540,Mosquera,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.404960503,-90.27772006,0.060148643,None
987,1255,Black Rat,Rattus rattus,Rodent,1600,Good,2007,2007,Successful (Reinvaded),Whole Island,Toxicant,Trapping,NA,Bait Station,NA,Brodifacoum,NA,Carrion; Victor,Galapagos National Park Service,null,356541,Seymour Norte,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.395017292,-90.2849004,1.849817373,None
1932,3138,Black Rat,Rattus rattus,Rodent,null,Satisfactory,null,null,Planned,Whole Island,Toxicant,Unknown,Trapping,Aerial Broadcast,Unknown,Unknown,Unknown,Carrion; Victor,Galapagos National Park Service,null,356541,Seymour Norte,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.395017292,-90.2849004,1.849817373,None
2091,3139,Brown / Norway Rat,Rattus norvegicus,Rodent,null,Satisfactory,null,null,Planned,Whole Island,Toxicant,Unknown,Unknown,Aerial Broadcast,Unknown,Unknown,Unknown,Carrion; Victor,Galapagos National Park Service,null,356541,Seymour Norte,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.395017292,-90.2849004,1.849817373,None
1083,1717,Black Rat,Rattus rattus,Rodent,null,Poor,2011,2011,Unknown,Whole Island,Toxicant,NA,NA,Aerial Broadcast,NA,Brodifacoum,NA,Island Conservation,Island Conservation,www.islandconservation.org,362229,Sombrero Chino,Pacific Ocean - North East,Ecuador,Galapagos Islands,-0.370320789,-90.58331963,0.200572978,None
